Cell	Site	Longitude	Latitude	Dir	Height	Tilt	Ground_Height	Cell_Type	Ant_Type	Ant_BW	Note	SiteName	Flag1	Flag2	Flag3	Flag4	Flag5	CI	BSC	Ant_size
JMHQFG1	JMHQFG	112.8401	22.733056	100						45		鹤山群丰1								
JMHQFG2	JMHQFG	112.8401	22.733056	310						45		鹤山群丰2								
JMHQJG1	JMHQJG	112.94126	22.78046	90						45		鹤山前江1								
JMHQJG2	JMHQJG	112.94126	22.78046	180						45		鹤山前江2								
JMHQJG3	JMHQJG	112.94126	22.78046	310						45		鹤山前江3								
JMHQTG1	JMHQTG	112.919472	22.747222	100						45		鹤山钱塘1								
JMHQTG2	JMHQTG	112.919472	22.747222	175						45		鹤山钱塘2								
JMHQTG3	JMHQTG	112.919472	22.747222	275						45		鹤山钱塘3								
JMHQWN1	JMHQWN	112.901944	22.749444	20						45		鹤山青文1								
JMHQWN2	JMHQWN	112.901944	22.749444	110						45		鹤山青文2								
JMHQWN3	JMHQWN	112.901944	22.749444	200						45		鹤山青文3								
JMHQWN8	JMHQWN	112.901944	22.749444	290						45		鹤山青文8								
JMHSBA1	JMHSBA	112.834722	22.699444	90/200						45		鹤山四堡1								
JMHSBA2	JMHSBA	112.834722	22.699444	320						45		鹤山四堡2								
JMHSBA3	JMHSBA	112.834722	22.699444	0						45		鹤山三堡3								
JMHSBO1	JMHSBO	112.774167	22.616667	160						45		鹤山三堡1								
JMHSBO2	JMHSBO	112.774167	22.616667	210						45		鹤山三堡2								
JMHSBO3	JMHSBO	112.774167	22.616667	310						45		鹤山三堡3								
JMHSDG1	JMHSDG	112.85469	22.70932	60/340						45		鹤山三洞1								
JMHSDG2	JMHSDG	112.85469	22.70932	150						45		鹤山三洞2								
JMHSDG3	JMHSDG	112.85469	22.70932	220						45		鹤山三洞3								
JMHSJN1	JMHSJN	112.82284	22.5642	40						45		鹤山石迳1								
JMHSJN2	JMHSJN	112.82284	22.5642	260						45		鹤山石迳2								
JMHSLG1	JMHSLG	112.8148	22.6442	120						45		鹤山水浪1								
JMHSLG2	JMHSLG	112.8148	22.6442	220						45		鹤山水浪2								
JMHSLG3	JMHSLG	112.8148	22.6442	350						45		鹤山水浪3								
JMHSLH1	JMHSLH	112.961111	22.813611	160						45		鹤山水利会1								
JMHSLH2	JMHSLH	112.961111	22.813611	230						45		鹤山水利会2								
JMHSLH3	JMHSLH	112.961111	22.813611	290						45		鹤山水利会3								
JMHSNN1	JMHSNN	112.956944	22.729167	10/330						45		鹤山上南1								
JMHSNN2	JMHSNN	112.956944	22.729167	130						45		鹤山上南2								
JMHSNN3	JMHSNN	112.956944	22.729167	240						45		鹤山上南3								
JMHTLN1	JMHTLN	112.92298	22.79247	110						45		鹤山天伦1								
JMHTLN2	JMHTLN	112.92298	22.79247	170						45		鹤山天伦2								
JMHTLN3	JMHTLN	112.92298	22.79247	200/300						45		鹤山天伦3								
JMHTYN1	JMHTYN	112.910259	22.722619	70						45		鹤山桃源1								
JMHTYN2	JMHTYN	112.910259	22.722619	175						45		鹤山桃源2								
JMHTYN3	JMHTYN	112.910259	22.722619	240						45		鹤山桃源3								
JMHTYN8	JMHTYN	112.910259	22.722619	10						45		鹤山桃源8								
JMHXHH4	JMHXHH	112.899444	22.819444	140/250						45		鹤山仙鹤湖4								
JMHXJE1	JMHXJE	112.932806	22.83725	90						45		鹤山新街1								
JMHXJE2	JMHXJE	112.932806	22.83725	180						45		鹤山新街2								
JMHXJE3	JMHXJE	112.932806	22.83725	265						45		鹤山新街3								
JMHXJE8	JMHXJE	112.932806	22.83725	310						45		鹤山新街8								
JMHXLG1	JMHXLG	112.89441	22.77578	50/270						45		鹤山兴龙1								
JMHXLG2	JMHXLG	112.89441	22.77578	130						45		鹤山兴龙2								
JMHXLG3	JMHXLG	112.89441	22.77578	230						45		鹤山兴龙3								
JMHXLU1	JMHXLU	112.90767	22.8079	40						45		鹤山下六1								
JMHXLU2	JMHXLU	112.90767	22.8079	150						45		鹤山下六2								
JMHYLI1	JMHYLI	112.937748	22.838752	160						45		鹤山雅利1								
JMHYLI2	JMHYLI	112.937748	22.838752	250						45		鹤山雅利2								
JMHYLI3	JMHYLI	112.937748	22.838752	290						45		鹤山雅利3								
JMHYMA1	JMHYMA	112.87509	22.70273	115						45		鹤山亦马1								
JMHYMA2	JMHYMA	112.87509	22.70273	240						45		鹤山亦马2								
JMHYNN1	JMHYNN	112.870583	22.790861	20/270						45		鹤山云南1								
JMHYNN2	JMHYNN	112.870583	22.790861	150						45		鹤山云南2								
JMHYTA1	JMHYTA	112.99852	22.80098	100						45		鹤山亚太1								
JMHYTA2	JMHYTA	112.99852	22.80098	160						45		鹤山亚太2								
JMHYTS1	JMHYTS	112.943558	22.833297	140/210						45		鹤山雅图仕1								
JMHYTS2	JMHYTS	112.943558	22.833297	300						45		鹤山雅图仕2								
JMHYXG1	JMHYXG	112.751667	22.567778	30						45		鹤山云乡1								
JMHYXG2	JMHYXG	112.751667	22.567778	120						45		鹤山云乡2								
JMHYXG3	JMHYXG	112.751667	22.567778	240						45		鹤山云乡3								
JMHYZG1	JMHYZG	112.976111	22.800278	110						45		鹤山养殖场1								
JMHYZG2	JMHYZG	112.976111	22.800278	300						45		鹤山养殖场2								
JMHZNN1	JMHZNN	112.943611	22.744167	0						45		鹤山镇南1								
JMHZNN2	JMHZNN	112.943611	22.744167	60						45		鹤山镇南2								
JMHZNN3	JMHZNN	112.943611	22.744167	140/260						45		鹤山镇南3								
JMHZQI1	JMHZQI	112.893611	22.792222	30						45		鹤山中七1								
JMHZQI2	JMHZQI	112.893611	22.792222	160						45		鹤山中七2								
JMHZQI3	JMHZQI	112.893611	22.792222	270						45		鹤山中七3								
JMHZYN1	JMHZYN	112.738333	22.550833	30/140						45		鹤山址云1								
JMHZYN2	JMHZYN	112.738333	22.550833	260						45		鹤山址云2								
JMHSSA4	JMHSSA	112.617222	22.670833	180/360						45		鹤山上沙4								
JMHXQU1	JMHXQU	112.524444	22.663083	40/150						45		鹤山先驱1								
JMHYAN2	JMHYAN	112.665056	22.593944	270/320						45		鹤山粤安2								
JMKBCN1	JMKBCN	112.427222	22.6251	205						45		开平白村1								
JMKBCN2	JMKBCN	112.427222	22.6251	320						45		开平白村2								
JMKBCN3	JMKBCN	112.427222	22.6251	70						45		开平白村3								
JMKBHU1	JMKBHU	112.46587	22.46388	20						45		开平北湖1								
JMKBHU2	JMKBHU	112.46587	22.46388	120						45		开平北湖2								
JMKBHU3	JMKBHU	112.46587	22.46388	270						45		开平北湖3								
JMKCAN1	JMKCAN	112.47274	22.43884	60						45		开平长安1								
JMKCAN2	JMKCAN	112.47274	22.43884	120						45		开平长安2								
JMKCAN3	JMKCAN	112.47274	22.43884	250						45		开平长安3								
JMKDBU1	JMKDBU	112.46843	22.50693	10						45		开平大布1								
JMKDBU2	JMKDBU	112.46843	22.50693	120						45		开平大布2								
JMKDBU3	JMKDBU	112.46843	22.50693	240						45		开平大布3								
JMKDJG1	JMKDJG	112.4575	22.491306	30						45		开平东江1								
JMKDJG2	JMKDJG	112.4575	22.491306	100						45		开平东江2								
JMKDJG3	JMKDJG	112.4575	22.491306	260						45		开平东江3								
JMKDTU1	JMKDTU	112.41325	22.60812	60						45		开平墩头1								
JMKDTU2	JMKDTU	112.41325	22.60812	220						45		开平墩头2								
JMKDTU3	JMKDTU	112.41325	22.60812	330						45		开平墩头3								
JMKHCN1	JMKHCN	112.433889	22.551389	60/120						45		开平黄村1								
JMKHCN2	JMKHCN	112.433889	22.551389	320						45		开平黄村2								
JMKHWU1	JMKHWU	112.43436	22.48276	100						45		开平黄屋1								
JMKHWU2	JMKHWU	112.43436	22.48276	210						45		开平黄屋2								
JMKHWU3	JMKHWU	112.43436	22.48276	330						45		开平黄屋3								
JMKLHE1	JMKLHE	112.517778	22.433333	120						45		开平联合1								
JMKLHE2	JMKLHE	112.517778	22.433333	240						45		开平联合2								
JMKLHE3	JMKLHE	112.517778	22.433333	340						45		开平联合3								
JMKLSG1	JMKLSG	112.456111	22.538333	60						45		开平龙胜1								
JMKLSG2	JMKLSG	112.456111	22.538333	180						45		开平龙胜2								
JMKLSG3	JMKLSG	112.456111	22.538333	300						45		开平龙胜3								
JMKLTG1	JMKLTG	112.41222	22.57499	10						45		开平联塘1								
JMKLTG2	JMKLTG	112.41222	22.57499	125						45		开平联塘2								
JMKLTG3	JMKLTG	112.41222	22.57499	280						45		开平联塘3								
JMKNSN1	JMKNSN	112.49115	22.42047	50						45		开平牛山1								
JMKNSN2	JMKNSN	112.49115	22.42047	160						45		开平牛山2								
JMKNSN3	JMKNSN	112.49115	22.42047	270						45		开平牛山3								
JMKNSN8	JMKNSN	112.49115	22.42047	130						45		开平牛山8								
JMKPLG1	JMKPLG	112.38267	22.59012	80						45		开平蟠龙1								
JMKPLG2	JMKPLG	112.38267	22.59012	230						45		开平蟠龙2								
JMKPLG3	JMKPLG	112.38267	22.59012	310						45		开平蟠龙3								
JMKWCN1	JMKWCN	112.480833	22.530556	80						45		开平梧村1								
JMKWCN2	JMKWCN	112.480833	22.530556	240						45		开平梧村2								
JMKWCN3	JMKWCN	112.480833	22.530556	340						45		开平梧村3								
JMKWJG1	JMKWJG	112.38437	22.56776	50						45		开平沃江1								
JMKWJG2	JMKWJG	112.38437	22.56776	170						45		开平沃江2								
JMKWJG3	JMKWJG	112.38437	22.56776	240						45		开平沃江3								
JMKXIG1	JMKXIG	112.486389	22.446944	60						45		开平蟹岗1								
JMKXIG2	JMKXIG	112.486389	22.446944	150/240						45		开平蟹岗2								
JMKXIG3	JMKXIG	112.486389	22.446944	330						45		开平蟹岗3								
JMKZGG1	JMKZGG	112.537222	22.493333	70						45		开平宅岗1								
JMKZGG2	JMKZGG	112.537222	22.493333	220						45		开平宅岗2								
JMKZGG3	JMKZGG	112.537222	22.493333	310						45		开平宅岗3								
JMKZGG8	JMKZGG	112.537222	22.493333	150						45		开平宅岗8								
JDKCKN1	JDKCKN	112.588333	22.326667	60						45		开平赤坎D1								
JDKCKN2	JDKCKN	112.588333	22.326667	260						45		开平赤坎D2								
JDKCKN3	JDKCKN	112.588333	22.326667	350						45		开平赤坎D3								
JDKCZU1	JDKCZU	112.76036	22.44759	85						45		开平草洲D1								
JDKCZU2	JDKCZU	112.76036	22.44759	250						45		开平草洲D2								
JDKCZU3	JDKCZU	112.76036	22.44759	340						45		开平草洲D3								
JDKHXI1	JDKHXI	112.766417	22.463417	50						45		开平后溪D1								
JDKHXI2	JDKHXI	112.766417	22.463417	210						45		开平后溪D2								
JDKHXI3	JDKHXI	112.766417	22.463417	300						45		开平后溪D3								
JDKLCN1	JDKLCN	112.780833	22.4625	60						45		开平黎村D1								
JDKLCN2	JDKLCN	112.780833	22.4625	180						45		开平黎村D2								
JDKLCN3	JDKLCN	112.780833	22.4625	300						45		开平黎村D3								
JDKLTN1	JDKLTN	112.7371	22.43669	60						45		开平龙塘D1								
JDKLTN2	JDKLTN	112.7371	22.43669	180						45		开平龙塘D2								
JDKLTN3	JDKLTN	112.7371	22.43669	300						45		开平龙塘D3								
JDKSAG1	JDKSAG	112.719167	22.426667	90						45		开平沙冈D1								
JDKSAG2	JDKSAG	112.719167	22.426667	190						45		开平沙冈D2								
JDKSAG3	JDKSAG	112.719167	22.426667	340						45		开平沙冈D3								
JDKSKE1	JDKSKE	112.753056	22.455556	50						45		开平水口二D1								
JDKSKE2	JDKSKE	112.753056	22.455556	120						45		开平水口二D2								
JDKSKE3	JDKSKE	112.753056	22.455556	320						45		开平水口二D3								
JDKSKS1	JDKSKS	112.761306	22.454444	90						45		开平水口三D1								
JDKSKS2	JDKSKS	112.761306	22.454444	230						45		开平水口三D2								
JDKSKS3	JDKSKS	112.761306	22.454444	340						45		开平水口三D3								
JDKSKU1	JDKSKU	112.763611	22.451389	90						45		开平水口D1								
JDKSKU2	JDKSKU	112.763611	22.451389	210						45		开平水口D2								
JDKSKU3	JDKSKU	112.763611	22.451389	340						45		开平水口D3								
JDKYSE1	JDKYSE	112.738889	22.463333	80						45		开平月山二D1								
JDKYSE2	JDKYSE	112.738889	22.463333	240						45		开平月山二D2								
JDKYSE3	JDKYSE	112.738889	22.463333	330						45		开平月山二D3								
JDKZHA1	JDKZHA	112.717222	22.412778	10						45		开平振华D1								
JDKZHA2	JDKZHA	112.717222	22.412778	160						45		开平振华D2								
JDKZHA3	JDKZHA	112.717222	22.412778	280						45		开平振华D3								
JMHDLG1	JMHDLG	112.749167	22.495278	30						45		鹤山大朗1								
JMHDLG2	JMHDLG	112.749167	22.495278	120						45		鹤山大朗2								
JMHDLG3	JMHDLG	112.749167	22.495278	300						45		鹤山大朗3								
JMHDXI1	JMHDXI	112.769444	22.486389	0						45		鹤山东溪1								
JMHDXI2	JMHDXI	112.769444	22.486389	110						45		鹤山东溪2								
JMHDXI3	JMHDXI	112.769444	22.486389	210/280						45		鹤山东溪3								
JMHKYN1	JMHKYN	112.759716	22.485454	50						45		鹤山昆阳1								
JMHKYN2	JMHKYN	112.759716	22.485454	150						45		鹤山昆阳2								
JMHKYN3	JMHKYN	112.759716	22.485454	250						45		鹤山昆阳3								
JMHKYN8	JMHKYN	112.759716	22.485454	310						45		鹤山昆阳8								
JMHLTN1	JMHLTN	112.786417	22.491417	0/110						45		鹤山龙田1								
JMHLTN2	JMHLTN	112.786417	22.491417	270						45		鹤山龙田2								
JMHPSA1	JMHPSA	112.77562	22.50823	190						45		鹤山平沙1								
JMHPSA2	JMHPSA	112.77562	22.50823	355						45		鹤山平沙2								
JMHSSG1	JMHSSG	112.7621	22.51055	60						45		鹤山松盛1								
JMHSSG2	JMHSSG	112.7621	22.51055	150						45		鹤山松盛2								
JMHSSG3	JMHSSG	112.7621	22.51055	250						45		鹤山松盛3								
JMHYSG1	JMHYSG	112.758056	22.532222	110						45		鹤山永盛1								
JMHYSG2	JMHYSG	112.758056	22.532222	190						45		鹤山永盛2								
JMHYSG3	JMHYSG	112.758056	22.532222	290						45		鹤山永盛3								
JMHZSN1	JMHZSN	112.782972	22.517892	30						45		鹤山址山1								
JMHZSN2	JMHZSN	112.782972	22.517892	120/230						45		鹤山址山2								
JMHZSN3	JMHZSN	112.782972	22.517892	260						45		鹤山址山3								
JMKCKN1	JMKCKN	112.588333	22.326667	60						45		开平赤坎1								
JMKCKN2	JMKCKN	112.588333	22.326667	150						45		开平赤坎2								
JMKCKN3	JMKCKN	112.588333	22.326667	260						45		开平赤坎3								
JMKCKN8	JMKCKN	112.588333	22.326667	60						45		开平赤坎8								
JMKCKY1	JMKCKY	112.584167	22.323333	80						45		开平赤坎邮局1								
JMKCKY2	JMKCKY	112.584167	22.323333	220						45		开平赤坎邮局2								
JMKCKY3	JMKCKY	112.584167	22.323333	320						45		开平赤坎邮局3								
JMKCSC1	JMKCSC	112.65595	22.43322	90						45		开平翠山果场1								
JMKCSC2	JMKCSC	112.65595	22.43322	240						45		开平翠山果场2								
JMKCSC3	JMKCSC	112.65595	22.43322	310						45		开平翠山果场3								
JMKCSC8	JMKCSC	112.65595	22.43322	310						45		开平翠山果场8								
JMKCZU1	JMKCZU	112.76036	22.44759	85						45		开平草洲1								
JMKCZU2	JMKCZU	112.76036	22.44759	250						45		开平草洲2								
JMKCZU3	JMKCZU	112.76036	22.44759	340						45		开平草洲3								
JMKDAG1	JMKDAG	112.70228	22.47369	20						45		开平大岗1								
JMKDAG2	JMKDAG	112.70228	22.47369	140						45		开平大岗2								
JMKDAG3	JMKDAG	112.70228	22.47369	230						45		开平大岗3								
JMKDET1	JMKDET	112.58894	22.38222	80						45		开平德堂1								
JMKDET2	JMKDET	112.58894	22.38222	180						45		开平德堂2								
JMKDET3	JMKDET	112.58894	22.38222	330						45		开平德堂3								
JMKDFL1	JMKDFL	112.765333	22.446556	0/210						45		开平大福路1								
JMKDTN1	JMKDTN	112.73042	22.49315	0						45		开平大田1								
JMKDTN2	JMKDTN	112.73042	22.49315	100						45		开平大田2								
JMKDTN3	JMKDTN	112.73042	22.49315	180						45		开平大田3								
JMKDYN1	JMKDYN	112.724167	22.518056	40						45		开平大圆1								
JMKDYN2	JMKDYN	112.724167	22.518056	140						45		开平大圆2								
JMKDYN3	JMKDYN	112.724167	22.518056	330						45		开平大圆3								
JMKEQI1	JMKEQI	112.691389	22.479722	40						45		开平二七1								
JMKEQI2	JMKEQI	112.691389	22.479722	140						45		开平二七2								
JMKEQI3	JMKEQI	112.691389	22.479722	320						45		开平二七3								
JMKFGG1	JMKFGG	112.614167	22.417222	80						45		开平芙冈1								
JMKFGG2	JMKFGG	112.614167	22.417222	220						45		开平芙冈2								
JMKFGG3	JMKFGG	112.614167	22.417222	330						45		开平芙冈3								
JMKGGL1	JMKGGL	112.54017	22.41696	150						45		开平冈陵1								
JMKGGL2	JMKGGL	112.54017	22.41696	240						45		开平冈陵2								
JMKGGL3	JMKGGL	112.54017	22.41696	330						45		开平冈陵3								
JMKHXI1	JMKHXI	112.766417	22.463417	50						45		开平后溪1								
JMKHXI2	JMKHXI	112.766417	22.463417	210						45		开平后溪2								
JMKHXI3	JMKHXI	112.766417	22.463417	300						45		开平后溪3								
JMKHYG1	JMKHYG	112.76931	22.45612	80						45		开平华阳1								
JMKHYG2	JMKHYG	112.76931	22.45612	220						45		开平华阳2								
JMKHYG3	JMKHYG	112.76931	22.45612	300						45		开平华阳3								
JMKJCN1	JMKJCN	112.675278	22.453889	80						45		开平金村1								
JMKJCN2	JMKJCN	112.675278	22.453889	230						45		开平金村2								
JMKJCN3	JMKJCN	112.675278	22.453889	355						45		开平金村3								
JMKKGG1	JMKKGG	112.584444	22.399167	40						45		开平魁岗1								
JMKKGG2	JMKKGG	112.584444	22.399167	140						45		开平魁岗2								
JMKKGG3	JMKKGG	112.584444	22.399167	235						45		开平魁岗3								
JMKLAN1	JMKLAN	112.77713	22.44392	20						45		开平乐安1								
JMKLAN2	JMKLAN	112.77713	22.44392	120						45		开平乐安2								
JMKLAN3	JMKLAN	112.77713	22.44392	280						45		开平乐安3								
JMKLBE1	JMKLBE	112.58619	22.35038	95						45		开平龙背1								
JMKLBE2	JMKLBE	112.58619	22.35038	220						45		开平龙背2								
JMKLBE3	JMKLBE	112.58619	22.35038	340						45		开平龙背3								
JMKLCN1	JMKLCN	112.77911	22.45752	60						45		开平黎村1								
JMKLCN2	JMKLCN	112.77911	22.45752	180						45		开平黎村2								
JMKLCN3	JMKLCN	112.77911	22.45752	300						45		开平黎村3								
JMKLDG1	JMKLDG	112.628333	22.483333	60						45		开平丽洞1								
JMKLDG2	JMKLDG	112.628333	22.483333	190						45		开平丽洞2								
JMKLDG3	JMKLDG	112.628333	22.483333	320						45		开平丽洞3								
JMKLGG1	JMKLGG	112.61315	22.38745	110						45		开平楼冈1								
JMKLGG2	JMKLGG	112.61315	22.38745	250						45		开平楼冈2								
JMKLGG3	JMKLGG	112.61315	22.38745	340						45		开平楼冈3								
JMKLSS1	JMKLSS	112.65458	22.41555	60						45		开平龙山水库1								
JMKLSS2	JMKLSS	112.65458	22.41555	220						45		开平龙山水库2								
JMKLSS3	JMKLSS	112.65458	22.41555	320						45		开平龙山水库3								
JMKLTN1	JMKLTN	112.737139	22.436694	90						45		开平龙塘1								
JMKLTN2	JMKLTN	112.737139	22.436694	180						45		开平龙塘2								
JMKLTN3	JMKLTN	112.737139	22.436694	350						45		开平龙塘3								
JMKLTN8	JMKLTN	112.737139	22.436694	90						45		开平龙塘8								
JMKLYN1	JMKLYN	112.555833	22.354167	10/300						45		开平立圆1								
JMKLYN2	JMKLYN	112.555833	22.354167	130						45		开平立圆2								
JMKLYN3	JMKLYN	112.555833	22.354167	240						45		开平立圆3								
JMKLZU1	JMKLZU	112.74325	22.41993	110						45		开平联竹1								
JMKLZU2	JMKLZU	112.74325	22.41993	260						45		开平联竹2								
