MSC	BSC	CELL	bts	lac	ci	BCCH	BSIC	Cell_name	bts_name	longitude	latitude	dir	height	tilt	ground_height	ant_bw	ant_size	band	tch	载波数
GZS06V	JMSM1B2	JMTSBE1	JMTSBE	9860	20291	58	57	台山水步二1	台山水步二1	112.796139	22.341667	10	0	6	0				21	3
GZS06V	JMSM1B2	JMTSBE2	JMTSBE	9860	20292	49	76	台山水步二2	台山水步二2	112.796139	22.341667	160	0	4	0				28	4
GZS06V	JMSM1B2	JMTSBE3	JMTSBE	9860	20293	44	52	台山水步二3	台山水步二3	112.796139	22.341667	260	0	6	0				56	8
GZS06V	JMSM1B2	JMTSBU1	JMTSBU	9860	20301	33	10	台山水步1	台山水步1	112.79091	22.3334	50	0	3	0				87	12
GZS06V	JMSM1B2	JMTSBU2	JMTSBU	9860	20302	55	61	台山水步2	台山水步2	112.79091	22.3334	190	0	5	0				81	12
GZS06V	JMSM1B2	JMTSBU3	JMTSBU	9860	20303	57	64	台山水步3	台山水步3	112.79091	22.3334	300	0	3	0				27	4
GZS06V	JMSM1B2	JMTSHS1	JMTSHS	9860	24021	56	67	台山石花山1	台山石花山1	112.80311	22.2697	50	0	4	0				13	2
GZS06V	JMSM1B2	JMTSHS2	JMTSHS	9860	24022	35	13	台山石花山2	台山石花山2	112.80311	22.2697	140	0	4	0				36	5
GZS06V	JMSM1B2	JMTSHS3	JMTSHS	9860	24023	37	53	台山石花山3	台山石花山3	112.80311	22.2697	240	0	4	0				14	2
GZS06V	JMSM1B2	JMTSJU1	JMTSJU	9860	20321	43	52	台山四九1	台山四九1	112.851944	22.2175	60	0	5	0				62	10
GZS06V	JMSM1B2	JMTSJU2	JMTSJU	9860	20322	58	15	台山四九2	台山四九2	112.851944	22.2175	180	0	3	0				35	5
GZS06V	JMSM1B2	JMTSJU3	JMTSJU	9860	20323	34	57	台山四九3	台山四九3	112.851944	22.2175	340	0	5	0				61	9
GZS06V	JMSM1B2	JMTSNJ1	JMTSNJ	9860	20341	53	30	台山三娘迳1	台山三娘迳1	112.819873	22.176331	0	0	4	0				20	3
GZS06V	JMSM1B2	JMTSNJ2	JMTSNJ	9860	20342	49	66	台山三娘迳2	台山三娘迳2	112.819873	22.176331	80	0	8	0				13	2
GZS06V	JMSM1B2	JMTSNJ3	JMTSNJ	9860	20343	43	60	台山三娘迳3	台山三娘迳3	112.819873	22.176331	170	0	7	0				13	2
GZS06V	JMSM1B2	JMTSQO1	JMTSQO	9860	25171	52	16	台山石桥1	台山石桥1	112.81103	22.39743	0	0	6	0				22	3
GZS06V	JMSM1B2	JMTSQO2	JMTSQO	9860	25172	41	66	台山石桥2	台山石桥2	112.81103	22.39743	120	0	6	0				21	3
GZS06V	JMSM1B2	JMTSQO3	JMTSQO	9860	25173	43	30	台山石桥3	台山石桥3	112.81103	22.39743	260	0	6	0				21	3
GZS06V	JMSM1B2	JMTSTS1	JMTSTS	9860	20041	57	53	台山沙坦市1	台山沙坦市1	112.805091	22.084722	100	0	3	0				41	6
GZS06V	JMSM1B2	JMTSTS2	JMTSTS	9860	20042	33	40	台山沙坦市2	台山沙坦市2	112.805091	22.084722	250	0	3	0				21	3
GZS06V	JMSM1B2	JMTSTS3	JMTSTS	9860	20043	45	55	台山沙坦市3	台山沙坦市3	112.805091	22.084722	350	0	3	0				49	7
GZS06V	JMSM1B2	JMTWHX1	JMTWHX	9860	23541	53	51	台山文华新村1	台山文华新村1	112.80171	22.32184	0	0	4	0				44	6
GZS06V	JMSM1B2	JMTWHX2	JMTWHX	9860	23542	58	66	台山文华新村2	台山文华新村2	112.80171	22.32184	150	0	4	0				13	2
GZS06V	JMSM1B2	JMTWHX3	JMTWHX	9860	23543	42	52	台山文华新村3	台山文华新村3	112.80171	22.32184	250	0	4	0				27	4
GZS06V	JMSM1B2	JMTWSI1	JMTWSI	9860	20361	40	54	台山五十1	台山五十1	112.859444	22.260278	10	0	2	0				43	6
GZS06V	JMSM1B2	JMTWSI2	JMTWSI	9860	20362	50	71	台山五十2	台山五十2	112.859444	22.260278	130	0	2	0				21	3
GZS06V	JMSM1B2	JMTWSI3	JMTWSI	9860	20363	57	77	台山五十3	台山五十3	112.859444	22.260278	230	0	10	0				20	3
GZS06V	JMSM1B2	JMTWXG1	JMTWXG	9860	23511	45	66	台山五星1	台山五星1	112.78125	22.43148	120	0	6	0				41	6
GZS06V	JMSM1B2	JMTWXG2	JMTWXG	9860	23512	33	36	台山五星2	台山五星2	112.78125	22.43148	210	0	6	0				14	2
GZS06V	JMSM1B2	JMTWXG3	JMTWXG	9860	23513	35	60	台山五星3	台山五星3	112.78125	22.43148	300	0	6	0				41	6
GZS06V	JMSM1B2	JMTXHI1	JMTXHI	9860	20051	31	52	台山西海1	台山西海1	112.77179	22.09104	120	0	6	0				21	3
GZS06V	JMSM1B2	JMTXHI2	JMTXHI	9860	20052	39	25	台山西海2	台山西海2	112.77179	22.09104	210	0	6	0				22	3
GZS06V	JMSM1B2	JMTXHI3	JMTXHI	9860	20053	57	75	台山西海3	台山西海3	112.77179	22.09104	340	0	4	0				28	4
GZS06V	JMSM1B2	JMTXHU1	JMTXHU	9860	20371	54	72	台山西湖1	台山西湖1	112.821944	22.241389	20	0	7	0				41	6
GZS06V	JMSM1B2	JMTXHU2	JMTXHU	9860	20372	35	74	台山西湖2	台山西湖2	112.821944	22.241389	140	0	7	0				41	6
GZS06V	JMSM1B2	JMTXHU3	JMTXHU	9860	20373	49	61	台山西湖3	台山西湖3	112.821944	22.241389	280	0	7	0				49	7
GZS06V	JMSM1B2	JMTXKG1	JMTXKG	9860	20061	51	61	台山西坑1	台山西坑1	112.786667	22.153611	90	0	5	0				21	3
GZS06V	JMSM1B2	JMTXKG2	JMTXKG	9860	20062	48	61	台山西坑2	台山西坑2	112.786667	22.153611	205	0	4	0				22	3
GZS06V	JMSM1B2	JMTXKG3	JMTXKG	9860	20063	38	10	台山西坑3	台山西坑3	112.786667	22.153611	330	0	1	0				13	2
GZS06V	JMSM1B2	JMTXPG1	JMTXPG	9860	23501	54	33	台山下坪1	台山下坪1	112.85122	22.22828	170	0	4	0				29	4
GZS06V	JMSM1B2	JMTXPG2	JMTXPG	9860	23502	32	74	台山下坪2	台山下坪2	112.85122	22.22828	230	0	6	0				28	4
GZS06V	JMSM1B2	JMTXPG3	JMTXPG	9860	23503	48	76	台山下坪3	台山下坪3	112.85122	22.22828	350	0	4	0				29	4
GZS06V	JMSM1B2	JMTXTG1	JMTXTG	9860	20831	48	55	台山新塘1	台山新塘1	112.83168	22.30895	60	0	6	0				13	2
GZS06V	JMSM1B2	JMTXTG2	JMTXTG	9860	20832	37	17	台山新塘2	台山新塘2	112.83168	22.30895	180	0	6	0				13	2
GZS06V	JMSM1B2	JMTXTG3	JMTXTG	9860	20833	41	17	台山新塘3	台山新塘3	112.83168	22.30895	300	0	6	0				13	2
GZS06V	JMSM1B2	JMTXTN1	JMTXTN	9860	25181	37	43	台山玄潭1	台山玄潭1	112.8657	22.27953	30	0	6	0				29	4
GZS06V	JMSM1B2	JMTXTN2	JMTXTN	9860	25182	42	72	台山玄潭2	台山玄潭2	112.8657	22.27953	160	0	6	0				29	4
GZS06V	JMSM1B2	JMTXTN3	JMTXTN	9860	25183	33	56	台山玄潭3	台山玄潭3	112.8657	22.27953	260	0	6	0				29	4
GZS06V	JMSM1B2	JMTXWU1	JMTXWU	9860	20071	58	41	台山冲蒌新屋1	台山冲蒌新屋1	112.81073	22.1296	30	0	3	0				42	6
GZS06V	JMSM1B2	JMTXWU2	JMTXWU	9860	20072	31	15	台山冲蒌新屋2	台山冲蒌新屋2	112.81073	22.1296	100	0	3	0				29	4
GZS06V	JMSM1B2	JMTXWU3	JMTXWU	9860	20073	43	63	台山冲蒌新屋3	台山冲蒌新屋3	112.81073	22.1296	200	0	3	0				43	6
GZS06V	JMSM1B2	JMTYCN1	JMTYCN	9860	20821	55	43	台山四九营村1	台山四九营村1	112.87283	22.23502	40	0	3	0				42	6
GZS06V	JMSM1B2	JMTYCN2	JMTYCN	9860	20822	52	63	台山四九营村2	台山四九营村2	112.87283	22.23502	120	0	3	0				29	4
GZS06V	JMSM1B2	JMTYCN3	JMTYCN	9860	20823	40	45	台山四九营村3	台山四九营村3	112.87283	22.23502	240	0	4	0				28	4
GZS06V	JMSM1B2	JMTZHL9	JMTZHL	9860	24049	39	32	台山综合楼9	台山综合楼9	112.817237	22.25	0	0	0	0				27	4
GZS06V	JMSM1B2	JMTZLI1	JMTZLI	9860	23081	49	57	台山中礼1	台山中礼1	112.81224	22.07322	140	0	4	0				28	4
GZS06V	JMSM1B2	JMTZLI2	JMTZLI	9860	23082	53	56	台山中礼2	台山中礼2	112.81224	22.07322	240	0	5	0				28	4
GZS06V	JMSM1B2	JMTZLI3	JMTZLI	9860	23083	35	57	台山中礼3	台山中礼3	112.81224	22.07322	340	0	4	0				38	6
GZS06V	JMSM1B2	JMXBMO1	JMXBMO	9860	25001	41	74	新会白庙1	新会白庙1	112.8601	22.505556	40	0	7	0				58	8
GZS06V	JMSM1B2	JMXBMO2	JMXBMO	9860	25002	34	77	新会白庙2	新会白庙2	112.8601	22.505556	180	0	6	0				57	8
GZS06V	JMSM1B2	JMXBMO3	JMXBMO	9860	25003	43	61	新会白庙3	新会白庙3	112.8601	22.505556	320	0	6	0				65	9
GZS06V	JMSM1B2	JMXDBS1	JMXDBS	9860	20901	42	54	新会罗坑道北寺1	新会罗坑道北寺1	112.8647	22.4487	60	0	7	0				28	4
GZS06V	JMSM1B2	JMXDBS2	JMXDBS	9860	20902	44	77	新会罗坑道北寺2	新会罗坑道北寺2	112.8647	22.4487	120	0	7	0				28	4
GZS06V	JMSM1B2	JMXDBS3	JMXDBS	9860	20903	46	67	新会罗坑道北寺3	新会罗坑道北寺3	112.8647	22.4487	220	0	7	0				28	4
GZS06V	JMSM1B2	JMXHCN1	JMXHCN	9860	25011	54	13	新会河村1	新会河村1	112.84287	22.48619	0	0	8	0				87	12
GZS06V	JMSM1B2	JMXHCN2	JMXHCN	9860	25012	43	53	新会河村2	新会河村2	112.84287	22.48619	110	0	8	0				43	6
GZS06V	JMSM1B2	JMXHCN3	JMXHCN	9860	25013	49	41	新会河村3	新会河村3	112.84287	22.48619	210	0	5	0				58	8
GZS06V	JMSM1B2	JMXKLN1	JMXKLN	9860	25021	47	12	新会昆仑1	新会昆仑1	112.814917	22.474611	60	0	5	0				20	3
GZS06V	JMSM1B2	JMXKLN2	JMXKLN	9860	25022	44	75	新会昆仑2	新会昆仑2	112.814917	22.474611	140	0	5	0				43	6
GZS06V	JMSM1B2	JMXKLN3	JMXKLN	9860	25023	37	25	新会昆仑3	新会昆仑3	112.814917	22.474611	250	0	6	0				46	7
GZS06V	JMSM1B2	JMXLSN1	JMXLSN	9860	25031	50	66	新会龙山1	新会龙山1	112.8551	22.431111	0	0	11	0				20	3
GZS06V	JMSM1B2	JMXLSN2	JMXLSN	9860	25032	54	71	新会龙山2	新会龙山2	112.8551	22.431111	150	0	2	0				13	2
GZS06V	JMSM1B2	JMXLSN3	JMXLSN	9860	25033	43	51	新会龙山3	新会龙山3	112.8551	22.431111	230	0	8	0				13	2
GZS06V	JMSM1B2	JMXLUC1	JMXLUC	9860	25041	33	11	新会芦冲1	新会芦冲1	112.839361	22.416389	40	0	8	0				45	6
GZS06V	JMSM1B2	JMXNWN1	JMXNWN	9860	25051	48	72	新会牛湾1	新会牛湾1	112.843077	22.437103	75	0	2	0				28	4
GZS06V	JMSM1B2	JMXNWN2	JMXNWN	9860	25052	36	20	新会牛湾2	新会牛湾2	112.843077	22.437103	240	0	3	0				20	3
GZS06V	JMSM1B2	JMXNWN3	JMXNWN	9860	25053	31	47	新会牛湾3	新会牛湾3	112.843077	22.437103	330	0	4	0				20	3
GZS06V	JMSM1B2	JMXQFY1	JMXQFY	9860	20621	49	24	新会前锋工业园1	新会前锋工业园1	112.84716	22.50344	75	0	5	0				28	4
GZS06V	JMSM1B2	JMXQFY2	JMXQFY	9860	20622	37	47	新会前锋工业园2	新会前锋工业园2	112.84716	22.50344	230	0	7	0				28	4
GZS06V	JMSM1B2	JMXQFY3	JMXQFY	9860	20623	46	65	新会前锋工业园3	新会前锋工业园3	112.84716	22.50344	300	0	9	0				60	8
GZS06V	JMSM1B2	JMXQJC1	JMXQJC	9860	25061	38	22	新会前进服装厂1	新会前进服装厂1	112.856361	22.495083	120	0	8	0				86	12
GZS06V	JMSM1B2	JMXQJC2	JMXQJC	9860	25062	44	14	新会前进服装厂2	新会前进服装厂2	112.856361	22.495083	330	0	8	0				56	8
GZS06V	JMSM1B2	JMXSBU1	JMXSBU	9860	25071	51	30	新会石步1	新会石步1	112.814444	22.492778	90	0	5	0				42	6
GZS06V	JMSM1B2	JMXSBU2	JMXSBU	9860	25072	31	76	新会石步2	新会石步2	112.814444	22.492778	250	0	1	0				55	8
GZS06V	JMSM1B2	JMXSBU3	JMXSBU	9860	25073	38	27	新会石步3	新会石步3	112.814444	22.492778	330	0	4	0				46	7
GZS06V	JMSM1B2	JMXSMG1	JMXSMG	9860	25081	32	70	新会石名1	新会石名1	112.837	22.507111	50	0	5	0				73	10
GZS06V	JMSM1B2	JMXSMG2	JMXSMG	9860	25082	48	57	新会石名2	新会石名2	112.837	22.507111	180	0	6	0				41	6
GZS06V	JMSM1B2	JMXSMG3	JMXSMG	9860	25083	36	27	新会石名3	新会石名3	112.837	22.507111	280	0	6	0				67	10
GZS06V	JMSM1B2	JMXSMG8	JMXSMG	9860	25088	34	35	新会石名8	新会石名8	112.837	22.507111	280	0	6	0				0	0
GZS06V	JMSM1B2	JMXSQE1	JMXSQE	9860	25091	40	24	新会司前二1	新会司前二1	112.853611	22.491389	10	0	3	0				86	12
GZS06V	JMSM1B2	JMXSQE2	JMXSQE	9860	25092	32	74	新会司前二2	新会司前二2	112.853611	22.491389	80	0	5	0				66	10
GZS06V	JMSM1B2	JMXSQE3	JMXSQE	9860	25093	35	31	新会司前二3	新会司前二3	112.853611	22.491389	180	0	4	0				55	8
GZS06V	JMSM1B2	JMXSQE8	JMXSQE	9860	25098	42	62	新会司前二8	新会司前二8	112.853611	22.491389	270	0	11	0				40	6
GZS06V	JMSM1B2	JMXSQO1	JMXSQO	9860	25101	41	36	新会石桥1	新会石桥1	112.80535	22.50406	0	0	4	0				27	4
GZS06V	JMSM1B2	JMXSQO2	JMXSQO	9860	25102	33	37	新会石桥2	新会石桥2	112.80535	22.50406	180	0	5	0				41	6
GZS06V	JMSM1B2	JMXSQO3	JMXSQO	9860	25103	50	55	新会石桥3	新会石桥3	112.80535	22.50406	260	0	8	0				29	4
GZS06V	JMSM1B2	JMXSYI1	JMXSYI	9860	25111	53	65	新会三益1	新会三益1	112.879828	22.488271	20	0	7	0				21	3
GZS06V	JMSM1B2	JMXSYI2	JMXSYI	9860	25112	33	34	新会三益2	新会三益2	112.879828	22.488271	160	0	4	0				27	4
GZS06V	JMSM1B2	JMXSYI3	JMXSYI	9860	25113	50	43	新会三益3	新会三益3	112.879828	22.488271	250	0	3	0				68	10
GZS06V	JMSM1B2	JMXTBC1	JMXTBC	9860	25121	42	31	新会田边村1	新会田边村1	112.80655	22.4652	60	0	4	0				29	4
GZS06V	JMSM1B2	JMXTBC2	JMXTBC	9860	25122	48	65	新会田边村2	新会田边村2	112.80655	22.4652	120	0	8	0				29	4
GZS06V	JMSM1B2	JMXTDG1	JMXTDG	9860	25131	45	76	新会天等1	新会天等1	112.835278	22.485556	100	0	4	0				71	10
GZS06V	JMSM1B2	JMXTDG2	JMXTDG	9860	25132	35	67	新会天等2	新会天等2	112.835278	22.485556	180	0	6	0				21	3
GZS06V	JMSM1B2	JMXTDG3	JMXTDG	9860	25133	40	42	新会天等3	新会天等3	112.835278	22.485556	320	0	8	0				35	5
GZS06V	JMSM1B2	JMXXJN1	JMXXJN	9860	25141	46	77	新会新建1	新会新建1	112.858889	22.535278	10	0	7	0				35	5
GZS06V	JMSM1B2	JMXXJN2	JMXXJN	9860	25142	52	64	新会新建2	新会新建2	112.858889	22.535278	215	0	4	0				55	8
GZS06V	JMSM1B2	JMXXPG1	JMXXPG	9860	25151	41	60	新会小坪1	新会小坪1	112.851556	22.47625	50	0	5	0				29	4
GZS06V	JMSM1B2	JMXXPG2	JMXXPG	9860	25152	39	72	新会小坪2	新会小坪2	112.851556	22.47625	180	0	2	0				14	2
GZS06V	JMSM1B2	JMXXPG3	JMXXPG	9860	25153	33	76	新会小坪3	新会小坪3	112.851556	22.47625	330	0	5	0				42	6
GZS06V	JMSM1B2	JMXYSN1	JMXYSN	9860	20981	37	24	新会雅山1	新会雅山1	112.83587	22.46	60	0	6	0				29	4
GZS06V	JMSM1B2	JMXYSN2	JMXYSN	9860	20982	41	72	新会雅山2	新会雅山2	112.83587	22.46	180	0	6	0				28	4
GZS06V	JMSM1B2	JMXYSN3	JMXYSN	9860	20983	54	62	新会雅山3	新会雅山3	112.83587	22.46	300	0	6	0				41	6
GZS06V	JMSM2B1	JDTGHI1	JDTGHI	9658	30001	530	35	台山广海D1	台山广海D1	112.791389	21.956667	70	0	4	0				45	6
GZS06V	JMSM2B1	JDTGHI2	JDTGHI	9658	30002	513	70	台山广海D2	台山广海D2	112.791389	21.956667	200	0	8	0				43	6
GZS06V	JMSM2B1	JDTHYN1	JDTHYN	9658	30601	520	36	台山海宴D1	台山海宴D1	112.556944	21.829444	90	0	4	0				28	4
GZS06V	JMSM2B1	JDTHYN2	JDTHYN	9658	30602	522	27	台山海宴D2	台山海宴D2	112.556944	21.829444	210	0	10	0				56	8
GZS06V	JMSM2B1	JDTWCN2	JDTWCN	9658	30702	520	23	台山汶村D2	台山汶村D2	112.489972	21.860417	180	0	3	0				29	4
GZS06V	JMSM2B1	JDTWCN3	JDTWCN	9658	30703	525	70	台山汶村D3	台山汶村D3	112.489972	21.860417	280	0	3	0				89	12
GZS06V	JMSM2B1	JMTBDU1	JMTBDU	9658	20481	54	60	台山北陡1	台山北陡1	112.385667	21.863056	45	0	5	0				43	6
GZS06V	JMSM2B1	JMTBDU2	JMTBDU	9658	20482	47	23	台山北陡2	台山北陡2	112.385667	21.863056	165	0	3	0				29	4
GZS06V	JMSM2B1	JMTBDU3	JMTBDU	9658	20483	49	60	台山北陡3	台山北陡3	112.385667	21.863056	325	0	1	0				14	2
GZS06V	JMSM2B1	JMTBDX1	JMTBDX	9658	20491	44	60	台山北陡圩1	台山北陡圩1	112.4001	21.8775	100	0	2	0				27	4
GZS06V	JMSM2B1	JMTBDX2	JMTBDX	9658	20492	41	60	台山北陡圩2	台山北陡圩2	112.4001	21.8775	200	0	5	0				49	7
GZS06V	JMSM2B1	JMTBDX3	JMTBDX	9658	20493	60	60	台山北陡圩3	台山北陡圩3	112.4001	21.8775	320	0	2	0				28	4
GZS06V	JMSM2B1	JMTBHL1	JMTBHL	9658	20501	47	67	台山保和里1	台山保和里1	112.58224	21.81157	260	0	4	0				36	5
GZS06V	JMSM2B1	JMTBHL2	JMTBHL	9658	20502	51	60	台山保和里2	台山保和里2	112.58224	21.81157	240	0	4	0				21	3
GZS06V	JMSM2B1	JMTBHL3	JMTBHL	9658	20503	36	20	台山保和里3	台山保和里3	112.58224	21.81157	160	0	4	0				20	3
GZS06V	JMSM2B1	JMTBHL8	JMTBHL	9658	20504	43	70	台山保和里8	台山保和里8	112.58224	21.81157	10	0	4	0				20	3
GZS06V	JMSM2B1	JMTBSJ1	JMTBSJ	9658	20511	50	70	台山北陡石井1	台山北陡石井1	112.35951	21.78163	80	0	6	0				13	2
GZS06V	JMSM2B1	JMTBSJ2	JMTBSJ	9658	20512	55	61	台山北陡石井2	台山北陡石井2	112.35951	21.78163	170	0	4	0				14	2
GZS06V	JMSM2B1	JMTBSJ3	JMTBSJ	9658	20513	45	75	台山北陡石井3	台山北陡石井3	112.35951	21.78163	320	0	4	0				14	2
GZS06V	JMSM2B1	JMTBTU1	JMTBTU	9658	23491	54	23	台山北头村1	台山北头村1	112.63421	21.82178	30	0	4	0				29	4
GZS06V	JMSM2B1	JMTBTU2	JMTBTU	9658	23492	36	27	台山北头村2	台山北头村2	112.63421	21.82178	160	0	4	0				28	4
GZS06V	JMSM2B1	JMTBTU3	JMTBTU	9658	23493	42	24	台山北头村3	台山北头村3	112.63421	21.82178	270	0	4	0				13	2
GZS06V	JMSM2B1	JMTBYI1	JMTBYI	9658	20521	56	60	台山北邑1	台山北邑1	112.330556	21.723611	80	0	5	0				25	4
GZS06V	JMSM2B1	JMTBYI2	JMTBYI	9658	20522	54	12	台山北邑2	台山北邑2	112.330556	21.723611	200	0	0	0				14	2
GZS06V	JMSM2B1	JMTBYI3	JMTBYI	9658	65443	29	60	台山北邑3	台山北邑3	112.330556	21.723611	310	0	3	0				46	6
GZS06V	JMSM2B1	JMTDDK1	JMTDDK	9658	20281	46	71	台山大东坑1	台山大东坑1	112.56628	21.97212	60	0	2	0				14	2
GZS06V	JMSM2B1	JMTDDK2	JMTDDK	9658	20282	58	57	台山大东坑2	台山大东坑2	112.56628	21.97212	280	0	2	0				14	2
GZS06V	JMSM2B1	JMTDFN1	JMTDFN	9658	20291	36	16	台山端芬1	台山端芬1	112.75657	22.05802	0	0	3	0				54	8
GZS06V	JMSM2B1	JMTDFN2	JMTDFN	9658	20292	48	17	台山端芬2	台山端芬2	112.75657	22.05802	145	0	3	0				33	5
GZS06V	JMSM2B1	JMTDFN3	JMTDFN	9658	20293	43	50	台山端芬3	台山端芬3	112.75657	22.05802	240	0	3	0				35	5
GZS06V	JMSM2B1	JMTDYG1	JMTDYG	9658	21651	48	62	台山大洋1	台山大洋1	112.745833	21.941944	20	0	3	0				27	4
GZS06V	JMSM2B1	JMTDYG2	JMTDYG	9658	21652	33	55	台山大洋2	台山大洋2	112.745833	21.941944	150	0	3	0				19	3
GZS06V	JMSM2B1	JMTDYG3	JMTDYG	9658	21653	40	56	台山大洋3	台山大洋3	112.745833	21.941944	240	0	3	0				19	3
GZS06V	JMSM2B1	JMTDZI1	JMTDZI	9658	20001	42	15	台山墩寨1	台山墩寨1	112.6425	22.030278	40	0	4	0				39	6
GZS06V	JMSM2B1	JMTDZI2	JMTDZI	9658	20002	36	41	台山墩寨2	台山墩寨2	112.6425	22.030278	140	0	4	0				14	2
GZS06V	JMSM2B1	JMTDZI3	JMTDZI	9658	20003	45	17	台山墩寨3	台山墩寨3	112.6425	22.030278	260	0	4	0				14	2
GZS06V	JMSM2B1	JMTDZU1	JMTDZU	9658	20301	43	36	台山丹竹1	台山丹竹1	112.532139	21.9325	120	0	7	0				14	2
GZS06V	JMSM2B1	JMTDZU2	JMTDZU	9658	20302	46	76	台山丹竹2	台山丹竹2	112.532139	21.9325	300	0	5	0				14	2
GZS06V	JMSM2B1	JMTFCN1	JMTFCN	9658	20531	36	26	台山凤村1	台山凤村1	112.520833	21.836667	45	0	5	0				43	6
GZS06V	JMSM2B1	JMTFCN2	JMTFCN	9658	20532	41	41	台山凤村2	台山凤村2	112.520833	21.836667	205	0	10	0				45	6
GZS06V	JMSM2B1	JMTFCN3	JMTFCN	9658	20533	57	71	台山凤村3	台山凤村3	112.520833	21.836667	325	0	5	0				26	4
GZS06V	JMSM2B1	JMTFCO1	JMTFCO	9658	21661	43	46	台山甫草1	台山甫草1	112.711111	21.913333	40	0	2	0				13	2
GZS06V	JMSM2B1	JMTFCO2	JMTFCO	9658	21662	46	75	台山甫草2	台山甫草2	112.711111	21.913333	210	0	4	0				13	2
GZS06V	JMSM2B1	JMTFHJ1	JMTFHJ	9658	21671	48	26	台山烽火角1	台山烽火角1	112.819444	21.972222	20	0	4	0				14	2
GZS06V	JMSM2B1	JMTFHJ2	JMTFHJ	9658	21672	56	77	台山烽火角2	台山烽火角2	112.819444	21.972222	170	0	2	0				35	5
GZS06V	JMSM2B1	JMTFHJ3	JMTFHJ	9658	21673	46	73	台山烽火角3	台山烽火角3	112.819444	21.972222	320	0	4	0				35	5
GZS06V	JMSM2B1	JMTGHI1	JMTGHI	9658	21681	50	36	台山广海1	台山广海1	112.791389	21.956667	70	0	3	0				47	7
GZS06V	JMSM2B1	JMTGHI2	JMTGHI	9658	21682	56	72	台山广海2	台山广海2	112.791389	21.956667	200	0	3	0				58	8
GZS06V	JMSM2B1	JMTGHI3	JMTGHI	9658	21683	36	63	台山广海3	台山广海3	112.791389	21.956667	330	0	3	0				57	8
GZS06V	JMSM2B1	JMTHQO1	JMTHQO	9658	20541	45	66	台山海侨1	台山海侨1	112.546511	21.775066	0	0	0	0				14	2
GZS06V	JMSM2B1	JMTHQO2	JMTHQO	9658	20542	32	73	台山海侨2	台山海侨2	112.546511	21.775066	220	0	2	0				21	3
GZS06V	JMSM2B1	JMTHQO3	JMTHQO	9658	20543	53	41	台山海侨3	台山海侨3	112.546511	21.775066	330	0	2	0				34	5
GZS06V	JMSM2B1	JMTHSN1	JMTHSN	9658	20551	39	61	台山横山1	台山横山1	112.437778	21.876944	20	0	5	0				40	6
GZS06V	JMSM2B1	JMTHSN2	JMTHSN	9658	20552	42	25	台山横山2	台山横山2	112.437778	21.876944	90	0	3	0				29	4
GZS06V	JMSM2B1	JMTHSN3	JMTHSN	9658	20553	51	76	台山横山3	台山横山3	112.437778	21.876944	240	0	2	0				40	6
GZS06V	JMSM2B1	JMTHSN8	JMTHSN	9658	20558	46	74	台山横山8	台山横山8	112.437778	21.876944	170	0	2	0				14	2
GZS06V	JMSM2B1	JMTHWN1	JMTHWN	9658	21691	40	57	台山海湾1	台山海湾1	112.793333	21.951667	80	0	7	0				28	4
GZS06V	JMSM2B1	JMTHWN2	JMTHWN	9658	21692	45	62	台山海湾2	台山海湾2	112.793333	21.951667	230	0	5	0				70	10
GZS06V	JMSM2B1	JMTHWN3	JMTHWN	9658	21693	54	11	台山海湾3	台山海湾3	112.793333	21.951667	340	0	5	0				44	7
GZS06V	JMSM2B1	JMTHWU1	JMTHWU	9658	20561	50	67	台山黄屋1	台山黄屋1	112.49886	21.8667	230	0	4	0				43	6
GZS06V	JMSM2B1	JMTHWU2	JMTHWU	9658	20562	41	25	台山黄屋2	台山黄屋2	112.49886	21.8667	310	0	6	0				20	3
GZS06V	JMSM2B1	JMTHWU3	JMTHWU	9658	20563	54	77	台山黄屋3	台山黄屋3	112.49886	21.8667	140	0	6	0				27	4
GZS06V	JMSM2B1	JMTHYN1	JMTHYN	9658	20571	57	31	台山海宴1	台山海宴1	112.556944	21.829444	90	0	3	0				38	6
GZS06V	JMSM2B1	JMTHYN2	JMTHYN	9658	20572	51	41	台山海宴2	台山海宴2	112.556944	21.829444	210	0	3	0				71	11
GZS06V	JMSM2B1	JMTHYN3	JMTHYN	9658	20573	45	63	台山海宴3	台山海宴3	112.556944	21.829444	330	0	3	0				59	9
GZS06V	JMSM2B1	JMTJFK1	JMTJFK	9658	20751	33	16	台山旧富坑1	台山旧富坑1	112.45265	21.99717	10	0	6	0				21	3
GZS06V	JMSM2B1	JMTJFK2	JMTJFK	9658	20752	44	17	台山旧富坑2	台山旧富坑2	112.45265	21.99717	130	0	6	0				29	4
GZS06V	JMSM2B1	JMTJFK3	JMTJFK	9658	20753	38	30	台山旧富坑3	台山旧富坑3	112.45265	21.99717	210	0	6	0				29	4
GZS06V	JMSM2B1	JMTJLE1	JMTJLE	9658	20581	40	44	台山茭勒1	台山茭勒1	112.4425	21.8525	0	0	3	0				14	2
GZS06V	JMSM2B1	JMTJLE2	JMTJLE	9658	20582	48	67	台山茭勒2	台山茭勒2	112.4425	21.8525	120	0	3	0				27	4
GZS06V	JMSM2B1	JMTJLE3	JMTJLE	9658	20583	35	30	台山茭勒3	台山茭勒3	112.4425	21.8525	240	0	3	0				41	6
